TransportType    LoadFactor                  WorkLoad                  MsgSizeRange  SizeCntPercent  BytesPercent   UnschedBytes   MeanStretch   MedianStretch 99PercentStretch
    Homa             0.5                 FACEBOOK_KEY_VALUE                16129         0.00342        0.18438          9328            NA             NA       4.26066821519 
    Homa             0.5                 FACEBOOK_KEY_VALUE                25198         0.00286        0.20876          9328      2.07804876133        NA             NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                25198         0.00286        0.20876          9328            NA        1.9908306259        NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                25198         0.00286        0.20876          9328            NA             NA       5.25228838615 
    Homa             0.5                 FACEBOOK_KEY_VALUE                49208         0.00099        0.11964          9328       2.160051718         NA             NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                49208         0.00099        0.11964          9328            NA       2.08540000459        NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                49208         0.00099        0.11964          9328            NA             NA       6.21762196397 
    Homa             0.5                 FACEBOOK_KEY_VALUE                96093         0.00014        0.03383          9328      2.19514294851        NA             NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                96093         0.00014        0.03383          9328            NA       2.14618879093        NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                96093         0.00014        0.03383          9328            NA             NA       7.54347032288 
    Homa             0.5                 FACEBOOK_KEY_VALUE                293173        0.00002        0.01202          9328      2.25641096815        NA             NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                293173        0.00002        0.01202          9328            NA       2.21152028641        NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                293173        0.00002        0.01202          9328            NA             NA       8.34590193843 
    Homa             0.5                 FACEBOOK_KEY_VALUE                572511        0.00000        0.00187          9328      2.25013086713        NA             NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                572511        0.00000        0.00187          9328            NA       2.25013086713        NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE                572511        0.00000        0.00187          9328            NA             NA       10.25013086713
    Homa             0.5                 FACEBOOK_KEY_VALUE               1000000        0.00000        0.00000          9328      2.25013086713        NA             NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE               1000000        0.00000        0.00000          9328            NA       2.25013086713        NA      
    Homa             0.5                 FACEBOOK_KEY_VALUE               1000000        0.00000        0.00000          9328            NA             NA       13.25013086713
    Homa             0.8                 FACEBOOK_KEY_VALUE                  1           0.58324        0.19965          9328      1.24986012254        NA             NA      
    Homa             0.8                 FACEBOOK_KEY_VALUE                  1           0.58324        0.19965          9328            NA       1.19150204447        NA      
    Homa             0.8                 FACEBOOK_KEY_VALUE                  1           0.58324        0.19965          9328            NA             NA       1.83116309159 
    Homa             0.8                 FACEBOOK_KEY_VALUE                  2           17.81877       6.16234          9328      1.25533325139        NA             NA      
    Homa             0.8                 FACEBOOK_KEY_VALUE                  2           17.81877       6.16234          9328            NA       1.19764614752        NA      
    Homa             0.8                 FACEBOOK_KEY_VALUE                  2           17.81877       6.16234          9328            NA             NA       1.83845948915 
